#separator:tab
#html:false
#columns:Simplified	Traditional	Pinyin	POS	English	Tags
#tags column:6
拉丁字母	拉丁字母	Lādīng zìmǔ	n.	Latin alphabet	book::L04 L04::essay vocab unit::Family_Language
编写	編寫	biānxiě	v.	compile	book::L04 L04::essay vocab unit::Family_Language
出现	出現	chūxiàn	v.	appear; emerge	book::L04 L04::essay vocab unit::Family_Language
提高	提高	tígāo	v.	raise; increase; improve	book::L04 L04::essay vocab unit::Family_Language
能力	能力	nénglì	n.	ability	book::L04 L04::essay vocab unit::Family_Language
让	讓	ràng	v.	allow; induce someone to do something	book::L04 L04::essay vocab unit::Family_Language
变	變	biàn	v.	change; become	book::L04 L04::essay vocab unit::Family_Language
另外	另外	lìngwài	conj.	additionally; in addition; besides	book::L04 L04::essay vocab unit::Family_Language
电脑	電腦	diànnǎo	n.	computer	book::L04 L04::essay vocab unit::Family_Language
手机	手機	shǒujī	n.	cell phone	book::L04 L04::essay vocab unit::Family_Language
打字	打字	dǎzì	v.o.	type	book::L04 L04::essay vocab unit::Family_Language
去世	去世	qùshì	v.	pass away	book::L04 L04::essay vocab unit::Family_Language
主张	主張	zhǔzhāng	v./n.	advocate; view	book::L04 L04::essay vocab unit::Family_Language
代替	代替	dàitì	v.	take place of	book::L04 L04::essay vocab unit::Family_Language
周有光	周有光	Zhōu Yǒuguāng	pn.	a person's name	book::L04 L04::essay vocab unit::Family_Language
周耀平	周耀平	Zhōu Yàopíng	pn.	a person's name	book::L04 L04::essay vocab unit::Family_Language
江苏	江蘇	Jiāngsū	pn.	Jiangsu province	book::L04 L04::essay vocab unit::Family_Language
常州	常州	Chángzhōu	pn.	Name of a city in Jiangsu province; it is about 185 km west of Shanghai	book::L04 L04::essay vocab unit::Family_Language
